Nom du Produit,Prix,Spécifications
"Honor X6a 6.5"" (4GB -128GB) LCD 90Hz - 5200 mAh - 50MP- Cyan",1499.0,"Mémoire interne : 128Go Mémoire RAM : 4 Go Écran TFT LCD de 6,56″ Batterie 5000 mAh poids de 188 g"
"XIAOMI Redmi Note 13 6,6"" Amoled 120Hz (8Go, 256Go)Snapdragon 685 (6 nm) - 108MP- Bleu",2699.0,"RAM: 8Go ROM :256Go Taille : 6.67"" Résolution :1080 x 2400 pixels"
"XIAOMI Redmi Note 13 6,6"" Amoled 120Hz (8Go, 256Go)Snapdragon 685 (6 nm) - 108MP- Green",2699.0,"RAM: 8Go ROM :256Go Taille : 6.67"" Résolution :1080 x 2400 pixels"
Samsung Galaxy A14 6.6'' LTE 4+128GB 50 Mpx - Silver,2199.0,"Display : ""6.6'' FHD+ PLS LCD (1080 x 2408) V-Cut display"" Camera Rear : ""50.0 MP + 5.0 MP + 2.0 MP (Digital Zoom up to 10x"") Camera Front : 13MP Processor : MT6769 - Octa-core Memory : 4+128GB MicroSD (Up to 1TB) Battery : 5000 mAh (15W Charging). SIM Card : Dual SIM (SIM 1 + SIM 2 + MicroSD) Biometric Authentification : Side fingerprint Dimensions : 167.7 x 78.0 x 9.1 Weight : 201g Other features : Accelerometer, Fingerprint Sensor, Geomagnetic Sensor,Light Sensor,Proximity Sensor"
Telefunken MOBILE PHONE TF703,203.15,"d'un lecteur audio et vidéo, d'une radio FM, il vous promet de beaux moments de distraction tout au long de la journée. Compatible Bluetooth et carte micro SD, il permet le partage et le stockage de fichier.Simplicité Telefunken TF703"
"XIAOMI Redmi Note 13 6,6"" Amoled 120Hz (6Go, 128Go)Snapdragon 685 (6 nm) - 108MP- Green",2399.0,"RAM: 6Go ROM :128Go Taille : 6.67"" Résolution :1080 x 2400 pixels"
"Samsung Galaxy M13 - 6.6"" - 4GB RAM + 64 GB ROM - 50 MP- Deep Green",1390.0,Processeur 2GHz Poids (g) 192 Durée Lecture Audio (heures) Jusqu'à 90 Type de CPU Octa-Core RAM: 4GB ROM: 64GB
Samsung galaxy a05 silver 4go 64go (sm-a055fzsdmwd),1507.0,"Galaxy A05  Écran: PLS LCD Taille écran: 6.7″ (171.3mm) Processeur: Octa-Core 2GHz, 1.8GHz Mémoire: RAM 4 Go – 64 Go stockage Carte mémoire: MicroSD (Jusqu’à 1TB) Appareil photo: Caméra Principale: 50.0 MP + 2.0 MP – F1.8 , F2.4 – Auto Focus – Flash – Digital Zoom up to 10x / Caméra Frontale: 8.0 MP – F2.0 / Résolution de l’enregistrement vidéo FHD (1920 x 1080): @60fps – Slow Motion: 120fps @HD Android Connectivité: USB Interface USB Type-C – Version USB USB 2.0 / Technologies de Localisation GPS, Glonass, Beidou, Galileo / Earjack 3.5mm Stereo / Wi-Fi / Bluetooth v5.3 / Smart Switch (PC version) Batterie: 5000 (mAh, Typical)"
Téléphone portable sans fil Bluetooth double carte SIM Mini téléphone de secours,159.0,L8STAR BM10 Wireless Bluetooth Dialer -  téléphone portable main libre casque -  Double carte SIM -  Mini téléphone portable écouteur
"XIAOMI Redmi Note 13 6,6"" Amoled 120Hz (8Go, 256Go)Snapdragon 685 (6 nm) - 108MP- Bleu",2699.0,"RAM: 8Go ROM :256Go Taille : 6.67"" Résolution :1080 x 2400 pixels"
Nokia 105 Dual SIM Noir,246.05,Nokia 105 Couleur  Noir Radio FM
Samsung galaxy a05s noir 4go 128go (sm-a057fzkgmwd),2105.0,"Galaxy A05s  Écran: PLS LCD Taille écran: 6.7″ (170.8mm) Processeur: Octa-Core 2.4GHz, 1.9GHz Mémoire: RAM 4 Go – 128Go  stockage Carte mémoire: MicroSD (Jusqu’à 1TB) Appareil photo: Caméra Principale: 50.0 MP + 2.0 MP + 2.0 MP – F1.8 , F2.4 , F2.4 – Auto Focus – Digital Zoom up to 10x / Caméra Frontale: 13.0 MP – F2.0 / Résolution de l’enregistrement vidéo: FHD (1920 x 1080) @60fps – Slow Motion: 120fps @HD Android Connectivité: USB Type-C, USB 2.0, 3.5mm Stereo, Bluetooth v5.1, Wi-Fi, Smart Switch (version PC), Wi-Fi Direct Batterie: 5000 (mAh, Typical)"
"Samsung Galaxy A05 - 6.7"" - 4GB + 64GB - Vert clair",1699.0,"6,7"" Écran HD+ Caméra principale 50MP Processeur octa-cœur Batterie de 5 000 mAh (typique) Taille de la RAM (Go) 4 Capacité de stockage 64"
XIAOMI Redmi 12C (6GB - 128GB) MediaTek G85 - 5000 mAh - 50MP - NFC - Bleu,1629.0,Fabricant: Xiaomi Nom du produit: Redmi 12C Poids: 193g Dimensions: 168.76 x 76.41 x 8.77mm Système d'exploitation (OS): Android 12 Taille de l'écran: 6.71 pouces Définition: 1650x720 Mémoire vive (RAM): 6GB Stockage (ROM): 128GB Appareil photo: 50MP Samsung S5KJN1 Processeur: MediaTek Helio G85 Batterie: 5000mA
Accent Tank P18 Gsm 2in1,310.0,"Stockage externe T-flash 16GB Carte SIM Double SIM Réseau 2G GSM 850/900/1800/1900 Batterie 5000mAh et power banC, rechargeable Li-ion"
"Petit mais puissant Découvrez notre mini téléphone, la taille ne fait pas tout",199.0,"BM10 Dimensions compactes : Le téléphone est conçu avec des dimensions réduites pour une portabilité maximale. Poids léger : Un poids minimal pour une expérience utilisateur confortable, idéal pour une utilisation quotidienne. Écran clair : Un écran de qualité offrant une visualisation nette malgré la petite taille, avec une résolution adaptée. Performances fiables : Des composants internes puissants pour une réactivité rapide et une utilisation fluide des applications de base."
"XIAOMI Redmi Note 13 6,6"" Amoled 120Hz (6Go, 128Go)Snapdragon 685 (6 nm) - 108MP- Bleu",2399.0,"RAM: 6Go ROM :128Go Taille : 6.67"" Résolution :1080 x 2400 pixels"
Samsung Téléphone mobile Dual Sim,259.0,"Si vous recherchez un téléphone pratique à côté de votre mobile à un prix bon marché et doté de deux cartes SIM, alors le Samsung B315 Dual Sim est le mobile approprié avec ses capacités distinguées. Nous l'avons fourni à un prix abordable. Commandez-le avant le. le stock est épuisé. Avantages. Le mobile est livré avec deux cartes SIM que vous pouvez utiliser en même temps. Son design est élégant et sa taille est petite. Son écran mesure 2 pouces pour que vous puissiez voir clairement toutes les images. Batterie puissante de 800 mAh. Vous pouvez y écouter la radio FM. Fabriqué avec des matériaux solides pour que vous puissiez le transporter avec vous. Un clavier élégant et facile à utiliser qui vous permettra de taper rapidement sans erreurs. Vous pourrez y lire n'importe quel audio car il prend en charge la fonction de lecture mp3. Couleur disponible en stock noir et blanc et bleu "
"XIAOMI Redmi Note 13 6,6"" Amoled 120Hz (8Go, 256Go)Snapdragon 685 (6 nm) - 108MP- Noir",2799.0,"RAM: 8Go ROM :256Go Taille : 6.67"" Résolution :1080 x 2400 pixels"
"XIAOMI Redmi Note 13 6,6"" Amoled 120Hz (8Go, 128Go)Snapdragon 685 (6 nm) - 108MP- Bleu",2599.0,"RAM: 8Go ROM :128Go Taille : 6.67"" Résolution :1080 x 2400 pixels"
"Samsung Galaxy A05s - 6,7"" FHD+ - 6GB+128GB - 50 MP - Noir + Band + Écouteur",2499.0,"RAM: 6GB ROM: 128GB Taille de l'écran: 6,7"" Caractéristique de la batterie: 5 000 mAh"
Samsung galaxy a05 vert 4go 64go (sm-a055flgdmwd),1507.0,"Galaxy A05  Écran: PLS LCD Taille écran: 6.7″ (171.3mm) Processeur: Octa-Core 2GHz, 1.8GHz Mémoire: RAM 4 Go – 64 Go stockage Carte mémoire: MicroSD (Jusqu’à 1TB) Appareil photo: Caméra Principale: 50.0 MP + 2.0 MP – F1.8 , F2.4 – Auto Focus – Flash – Digital Zoom up to 10x / Caméra Frontale: 8.0 MP – F2.0 / Résolution de l’enregistrement vidéo FHD (1920 x 1080): @60fps – Slow Motion: 120fps @HD Android Connectivité: USB Interface USB Type-C – Version USB USB 2.0 / Technologies de Localisation GPS, Glonass, Beidou, Galileo / Earjack 3.5mm Stereo / Wi-Fi / Bluetooth v5.3 / Smart Switch (PC version) Batterie: 5000 (mAh, Typical)"
mini phone / Bluetooth + 2 carte sim,199.0,"Il peut être utilisé comme téléphone mobile lors de l'insertion d'une carte nano SIM. Il fait la synchronisation du message par Bluetooth. Compatible avec les téléphones portables et les pads avec fonction Bluetooth intégrée. ● Utilisé comme un téléphone Bluetooth pour passer un appel, écouter de la musique. ● Facile à transporter et à utiliser, mains libres depuis un téléphone mobile et une tablette PC. Taille d'Ecran: 0,66 pouces. Bluetooth:BT3,0. Carte SIM: une carte SIM double nano et une carte TF peuvent être insérées en même temps. Réseau: GSM 850 / 900 / 1800 / 1900MHz."
"Logicom Le Posh 182 Le mobile 1,77"" du quotidien qui se glisse facilement dans la poche",290.0,Deux port de sim Très bon qualité Couleur noir 
Support Téléphone Universal Flexible Rotatif 360°- Bleu,53.0," Fonctionne avec la plupart des Smartphones. Long bras flexible permet de positionner à différents angles, hauteurs et distances. Matériel: Plastique + alliage d'aluminium-magnésium."
"XIAOMI Redmi Note 13 6,6"" Amoled 120Hz (8Go, 128Go)Snapdragon 685 (6 nm) - 108MP- Noir",2499.0,"RAM: 8Go ROM :128Go Taille : 6.67"" Résolution :1080 x 2400 pixels"
"XIAOMI Redmi Note 13 6,6"" Amoled 120Hz (8Go, 256Go)Snapdragon 685 (6 nm) - 108MP- Bleu",2699.0,"RAM: 8Go ROM :256Go Taille : 6.67"" Résolution :1080 x 2400 pixels"
"XIAOMI Redmi Note 13 6,6"" Amoled 120Hz (6Go, 128Go)Snapdragon 685 (6 nm) - 108MP- Green",2299.0,"RAM: 6Go ROM :128Go Taille : 6.67"" Résolution :1080 x 2400 pixels"
Telefunken MOBILE PHONE TF703,194.65,"d'un lecteur audio et vidéo, d'une radio FM, il vous promet de beaux moments de distraction tout au long de la journée. Compatible Bluetooth et carte micro SD, il permet le partage et le stockage de fichier.Simplicité Telefunken TF703"
Telefunken MOBILE PHONE TF700,194.65,"d'un lecteur audio et vidéo, d'une radio FM, il vous promet de beaux moments de distraction tout au long de la journée. Compatible Bluetooth et carte micro SD, il permet le partage et le stockage de fichier.Simplicité"
"XIAOMI Poco C40 - 6,71"" HD+ - (4GB/64GB) - 13MP - Android - Noir",1799.0,"6,71 pouces 4 Go de RAM 64 Go Batterie 6000 mAh Android 11"
"Infinix Note 30 - 6.7""-(8 Go-256 Go) ram+ jusqu'a 8G AMOLED -Helio G 99 - 64 MP - BLEU",2299.0,"Ecran : 6.7"" AMOLED ; Résolution :  1080 x 2460 pixels Mémoire RAM : 8 Go  Stockage : 256 Go  Appareil photo Arrière : Triple ; 64MP, f/1,7, (large) , 13 MP, f/2,5, (téléobjectif) , 2 MP, f/2,4, (profondeur) Camera Selfie : 16 MP Processeur : Octa-core ; Chipset : Mediatek Helio G96 Capacité Batterie : 5000 mAh Système d'exploitation : Android 11, XOS 8 Capteurs : Empreinte digitale (montée latéralement), accéléromètre, gyroscope, proximité, boussole"
"Accent Gsm 2in1 power bank 5000 mAh 2.4"" Caméra et Video Bluetooth radio FM torche-LED",269.0,"Stockage externe T-flash Carte SIM Double SIM Réseau 2G GSM 850/900/1800/1900 Batterie 5000mAh et power bank, rechargeable Li-ion RAM 32 Mo"
Logicom Téléphone portable,199.0,"Écran TFT couleur 1,77"" (128 x 160 px)  Double SIM Réseau GSM : 850/900/1800/1900 MHz Bluetooth 2.1  Lecteur MP3 Radio FM  Lampe torche  Batterie Li-Ion 800 mAh  Mémoire interne : 32 Mo  Emplacement pour carte MicroSD jusqu'à 16 Go"
"XIAOMI Redmi A3 6.7"" - ( 128Go - 4RAM ) 13MP - 5000mAh - Forest Green",1280.0,"Système d'exploitation : Android 13 (édition Go) RAM : 4 Go Écran : 6,71 pouces Batterie : 5000mAh Stockage : 128Go DualSim : Oui Carte SD : Oui Bluetooth :  Oui (5.0) Caméra arrière : 13MP Caméra frontale : 8MP"
Samsung galaxy a05 noir 4 go 128go (sm-a055fzkgmwd),1795.0,"Galaxy A05  Écran: PLS LCD Taille écran: 6.7″ (171.3mm) Processeur: Octa-Core 2GHz, 1.8GHz Mémoire: RAM 4 Go – 128 Go stockage Carte mémoire: MicroSD (Jusqu’à 1TB) Appareil photo: Caméra Principale: 50.0 MP + 2.0 MP – F1.8 , F2.4 – Auto Focus – Flash – Digital Zoom up to 10x / Caméra Frontale: 8.0 MP – F2.0 / Résolution de l’enregistrement vidéo FHD (1920 x 1080): @60fps – Slow Motion: 120fps @HD Android Connectivité: USB Interface USB Type-C – Version USB USB 2.0 / Technologies de Localisation GPS, Glonass, Beidou, Galileo / Earjack 3.5mm Stereo / Wi-Fi / Bluetooth v5.3 / Smart Switch (PC version) Batterie: 5000 (mAh, Typical)"
"Nokia 105 (2019) 1.77"" (4Mo, 4Mo) Dual SIM - Noir",199.0,"Type TFT, 65K couleurs Ecran : 1.77"" SIM :Dual SIM Résolution :120 x 160 pixels RAM : 4Mo ROM : 4Mo"
"XIAOMI Redmi Note 13 6,6"" Amoled 120Hz (8Go, 256Go)Snapdragon 685 (6 nm) - 108MP- Noir",2699.0,"RAM: 8Go ROM :256Go Taille : 6.67"" Résolution :1080 x 2400 pixels"
"XIAOMI Redmi Note 13 6,6"" Amoled 120Hz (6Go, 128Go)Snapdragon 685 (6 nm) - 108MP- Noir",2299.0,"RAM: 6Go ROM :128Go Taille : 6.67"" Résolution :1080 x 2400 pixels"
XIAOMI Redmi 12C - 6.71'' - (6GB - 128GB) - 50MP - NFC - Vert,1629.0,Fabricant: Xiaomi Nom du produit: Redmi 12C Poids: 193g Dimensions: 168.76 x 76.41 x 8.77mm Système d'exploitation (OS): Android 12 Taille de l'écran: 6.71 pouces Définition: 1650x720 Mémoire vive (RAM): 6GB Stockage (ROM): 128GB Appareil photo: 50MP Samsung S5KJN1 Processeur: MediaTek Helio G85 Batterie: 5000mA
"XIAOMI Redmi Note 13 6,6"" Amoled 120Hz (6Go, 128Go)Snapdragon 685 (6 nm) - 108MP- Noir",2399.0,"RAM: 6Go ROM :128Go Taille : 6.67"" Résolution :1080 x 2400 pixels"
Telefunken MOBILE PHONE TF703,199.0,"d'un lecteur audio et vidéo, d'une radio FM, il vous promet de beaux moments de distraction tout au long de la journée. Compatible Bluetooth et carte micro SD, il permet le partage et le stockage de fichier.Simplicité Telefunken TF703"
"Infinix Note 30 - 6.7""-(8 Go-256 Go) ram+ jusqu'a 8G AMOLED -Helio G 99 - 64 MP - Noir",2299.0,"Ecran : 6.7"" AMOLED ; Résolution :  1080 x 2460 pixels Mémoire RAM : 8 Go  Stockage : 256 Go  Appareil photo Arrière : Triple ; 64MP, f/1,7, (large) , 13 MP, f/2,5, (téléobjectif) , 2 MP, f/2,4, (profondeur) Camera Selfie : 16 MP Processeur : Octa-core ; Chipset : Mediatek Helio G96 Capacité Batterie : 5000 mAh Système d'exploitation : Android 11, XOS 8 Capteurs : Empreinte digitale (montée latéralement), accéléromètre, gyroscope, proximité, boussole"
"Infinix HOT 12i - 6,6"" Full HD+ - (4Go/64Go) - caméra 13 Mpx - Gold + Band + Écouteur",1699.0,4Go 64Go 13 MPx 5000 mAh Android 11
"XIAOMI Redmi Note 13 6,6"" Amoled 120Hz (8Go, 256Go)Snapdragon 685 (6 nm) - 108MP- Green",2699.0,"RAM: 8Go ROM :256Go Taille : 6.67"" Résolution :1080 x 2400 pixels"
Telefunken MOBILE PHONE TF703,189.05,"d'un lecteur audio et vidéo, d'une radio FM, il vous promet de beaux moments de distraction tout au long de la journée. Compatible Bluetooth et carte micro SD, il permet le partage et le stockage de fichier.Simplicité Telefunken TF703"
Nokia Nouveau téléphone 105,259.0,Nokia 105 Chargeur Nokia  Micro USB (1200mAh) Guide de démarrage rapide Point:0.10
"Samsung Galaxy S21 Ultra 5G (128Go, 12Go) Noir - Neuf",6599.0,"SYSTÈME D'EXPLOITATION: Android 11 avec One UI 3 ÉCRAN: AMOLED dynamique de 6,8 po 3200 x 1440 WQHD + (120 Hz) CONFIGURATIONS DE LA MÉMOIRE: 12 Go + 128 Go M. interne PROCESADOR: Exynos 2100 Octacore 1x2.9GHz / 3x2.8GHz / 4x2.2GHz CÁMARA: Principal: 108MP AF laser F1.8 Dual 10MP x3 / x10 F2.4 / F4.9 Ultra Gran Angular: 12MP F2.2 120º + DualPixel (P3) AF // 40MP F2.2 AF CONECTIVIDAD: WIFI 802.11 a / b / g / n / ac / ax; Bluetooth® 5.0; USB TypeC; GPS; NFC DIMENSIONS ET POIDS: 165,1 x 75,6 x 8,9 mm 228g BATTERIE: 5000 mAh Charge ultra rapide 25W (chargeur non inclus) Charge rapide sans fil de 15 W Partage de charge sans fil Neuf"
"Nokia 5710 Express Audio with Built-in Wireless Headphones,, Wireless FM Radio",379.0,Built-in wireless headphones The headphones stay charged when not in use. Dedicated music control panel for easy playback. Wireless FM Radio Built-in MP3 player with space for thousands of songs. Larger battery for hours of music playback
Samsung Galaxy A05 Phone 6.7 4GB RAM 64GB Light Green (SM-A055FLGDMEA),1507.0,"Grand Écran : Doté d’un écran de 6,7 pouces, le Galaxy A05 offre une expérience visuelle immersive avec une résolution HD+ pour des images nettes et claires. Mémoire Vive de 4 Go : Avec 4 Go de RAM, ce téléphone permet de gérer facilement les applications multitâches et offre une expérience utilisateur fluide. Stockage Interne de 64 Go : Le stockage interne de 64 Go offre suffisamment d’espace pour stocker vos applications, photos, vidéos et autres fichiers. De plus, il est extensible via une carte microSD pour encore plus de stockage. Appareil Photo : Équipé d’un système de caméra polyvalent, le Galaxy A05 permet de capturer des photos et vidéos de bonne qualité. Il dispose d’une caméra arrière principale et d’une caméra frontale pour les selfies et les appels vidéo. Batterie de Longue Durée : Avec une batterie de grande capacité, ce téléphone est conçu pour durer toute la journée, permettant de rester connecté sans avoir à recharger fréquemment. Design Élégant : Le Galaxy A05 présente un design moderne et élégant en couleur vert clair, offrant un look distinctif et attrayant. Système d’Exploitation Android : Livré avec la dernière version d’Android, ce smartphone bénéficie de toutes les fonctionnalités et améliorations de sécurité de l’écosystème Android. Connectivité Complète : Prend en charge la 4G LTE, le Wi-Fi, le Bluetooth et dispose d’un port USB-C pour une connectivité rapide et pratique. Fonctionnalités de Sécurité : Inclut des options de sécurité comme le déverrouillage par empreinte digitale et la reconnaissance faciale pour protéger vos données personnelles. Interface Utilisateur Samsung One UI : L’interface utilisateur personnalisée de Samsung, One UI, offre une expérience utilisateur intuitive et conviviale, avec des fonctionnalités supplémentaires pour améliorer la productivité. En résumé Le Samsung Galaxy A05 (SM-A055FLGDMEA) est un smartphone abordable avec un grand écran de 6,7 pouces, 4 Go de RAM et 64 Go de stockage interne. Sa batterie de longue durée, ses fonctionnalités de sécurité avancées et son design élégant en font un excellent choix pour ceux qui cherchent un appareil performant et esthétique à un prix compétitif."
Samsung A05S,1850.0,"Processeur Vitesse CPU2.4GHz, 1.9GHz Type de CPUOcta-Core Affichage Taille (Afficheur principal)170.8mm (6.7"") Résolution (Afficheur principal)1080 x 2400 (FHD+) Technologie (Afficheur Principal)PLS LCD Profondeur de couleur (Afficheur principal)16M Caméra Caméra Principale- Résolution (Multiple)50.0 MP + 2.0 MP + 2.0 MP Caméra principale Ouverture Focale (Multiple)F1.8 , F2.4 , F2.4 Caméra principale - Auto FocusOui Caméra arrière - OISNon Caméra arrière ZoomDigital Zoom up to 10x Caméra frontale - Résolution13.0 MP Ouverture Focale Caméra frontaleF2.0 Caméra frontale - Mise au point automatiqueNon Caméra frontale - OISNon Caméra principale - FlashOui Caméra frontale - FlashNon Résolution de l'enregistrement vidéoFHD (1920 x 1080) @60fps Slow Motion120fps @HD Stockage/Mémoire Mémoire_(GB)6 Stockage (GB)128 Stockage valable (GB)104.5 Supports de stockage externesMicroSD (Jusqu'à 1TB) Réseau/Bearer Nombre de SIMDual-SIM Taille SIMNano-SIM (4FF) Type de fente SIMSIM 1 + SIM 2 + MicroSD Infra2G GSM, 3G WCDMA, 4G LTE FDD, 4G LTE TDD 2G GSMGSM850, GSM900, DCS1800 3G UMTSB1(2100), B5(850), B8(900) 4G FDD LTEB1(2100), B3(1800), B5(850), B7(2600), B8(900), B20(800), B28(700) 4G TDD LTEB38(2600), B40(2300), B41(2500) Connectivité USB InterfaceUSB Type-C Version USBUSB 2.0 Technologies de LocalisationGPS, Glonass, Beidou, Galileo, QZSS Earjack3.5mm Stereo MHLNon Wi-Fi802.11 a/b/g/n/ac 2.4G+5GHz, VHT80 Wi-Fi DirectOui Version BluetoothBluetooth v5.1 NFCNon PC Sync.Smart Switch (PC version) Système d'exploitation Android Information Générale Form FactorBarre tactile Détecteurs/Capteurs Accéléromètre, Capteur d’identité par empreinte digitale, Détecteur de lumière, Détecteur de proximité Spécification physique Dimension (HxWxD, mm)168.0 x 77.8 x 8.8 Poids (g)194 Batterie Capacité de la Batterie (mAh, Typical)5000 DétachableNon Audio et Video Stereo SupportNon Format VidéoMP4, M4V, 3GP, 3G2, AVI, FLV, MKV, WEBM Résolution Playing VidéoFHD (1920 x 1080) @60fps Format AudioMP3, M4A, 3GA, AAC, OGG, OGA, WAV, AMR, AWB, FLAC, MID, MIDI, XMF, MXMF, IMY, RTTTL, RTX, OTA Services et Applications Compatibilité GearGalaxy Buds2 Pro, Galaxy Buds Pro, Galaxy Buds Live, Galaxy Buds+, Galaxy Buds2, Galaxy Buds, Galaxy Fit2, Galaxy Fit e, Galaxy Fit, Galaxy Watch6, Galaxy Watch5, Galaxy Watch4, Galaxy Watch3, Galaxy Watch, Galaxy Watch Active2, Galaxy Watch Active, Gear Fit2 Pro, Gear Fit2, Gear Sport, Gear S3, Gear S2 S"
